IPO_company_name,Chittorgarh_link,Security_type,IPO_open_date,IPO_close_date,IPO_list_date,IPO_face_value,IPO_issue_price,IPO_lot_size,IPO_issue_size,IPO_Broker_apply,IPO_Broker_neutral,IPO_Broker_avoid,IPO_Member_apply,IPO_Member_neutral,IPO_Member_avoid,IPO_day1_qib,IPO_day1_nii,IPO_day1_rtl,IPO_day2_qib,IPO_day2_nii,IPO_day2_rtl,IPO_day3_qib,IPO_day3_nii,IPO_day3_rtl,IPO_RHP_doc,company_long_name,company_website,bse_link,bse_symbol,nse_link,nse_symbol,screener_link,gmp_company_name,gmp_website_link,day1_date,day1_price,day2_date,day2_price,day3_date,day3_price,day4_date,day4_price,day5_date,day5_price,day6_date,day6_price,day7_date,day7_price,day8_date,day8_price,day9_date,day9_price,day10_date,day10_price,day11_date,day11_price,day12_date,day12_price,day13_date,day13_price,day14_date,day14_price,day15_date,day15_price,day16_date,day16_price,day17_date,day17_price,day18_date,day18_price,day19_date,day19_price,day20_date,day20_price,day21_date,day21_price,day22_date,day22_price,day23_date,day23_price,day24_date,day24_price,day25_date,day25_price,day26_date,day26_price,day27_date,day27_price,day28_date,day28_price,day29_date,day29_price,day30_date,day30_price,day31_date,day31_price,day32_date,day32_price,day33_date,day33_price,ao_token,IPO_listing_price
Sonu Infratech Limited,https://www.chittorgarh.com/ipo/sonu-infratech-ipo/1251/,SME,2022-04-29,2022-05-05,2022-05-13,10,36,3000,86400000,1,0,0,0,0,0,error,error,4.01,error,error,8.91,error,13.43,19.6,https://www.sebi.gov.in/filings/public-issues/apr-2022/sonu-infratech-limited-sme-ipo_58417.html,Sonu Infratech Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SONUINFRA,SONUINFRA,https://www.screener.in/company/SONUINFRA/,Sonu Infratech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Le Merite Exports Limited,https://www.chittorgarh.com/ipo/le-merite-exports-ipo/1244/,SME,2022-04-25,2022-04-28,2022-05-09,10,75,1600,480000000,0,0,0,0,0,0,error,error,3.74,error,error,6.87,error,15.27,16.1,https://www.sebi.gov.in/filings/public-issues/apr-2022/le-merite-exports-limited-sme-prospectus_58235.html,Le Merite Exports Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=LEMERITE,LEMERITE,https://www.screener.in/company/LEMERITE/consolidated/,Le Merite Exports,https://www.investorgain.com/gmp/le-merite-exports-ipo/274/,2022-04-19,0,2022-04-20,0,2022-04-21,0,2022-04-22,0,2022-04-25,9,2022-04-27,9,2022-04-28,9,2022-04-29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fone4 Communications India Limited,https://www.chittorgarh.com/ipo/fone4-communications-ipo/1245/,SME,2022-04-25,2022-04-27,2022-05-06,10,10,10000,68000000,0,0,1,0,0,0,error,error,1.33,error,error,7.28,error,error,22.07,https://www.sebi.gov.in/filings/public-issues/apr-2022/fone4-communications-india-limited-sme_62975.html,Fone4 Communications (India) Limited,http://www.fone4.in,https://www.bseindia.com/stock-share-price/fone4-communications-india-ltd/FONE4/543521/,FONE4,,,https://www.screener.in/company/543521/,Fone4 Communications,https://www.investorgain.com/gmp/fone4-communications-ipo/276/,2022-04-22,0,2022-04-25,2,2022-04-27,2,2022-04-28,2,2022-04-29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543521,
Nanavati Ventures Limited,https://www.chittorgarh.com/ipo/nanavati-ventures-ipo/1246/,SME,2022-04-25,2022-04-27,2022-05-06,10,50,3000,21900000,0,0,0,1,2,0,error,error,11.58,error,error,28,error,error,51.17,https://www.sebi.gov.in/filings/public-issues/apr-2022/nanavati-ventures-limited-sme-prospectus_58236.html,Nanavati Ventures Limited,http://www.nventures.co.in,https://www.bseindia.com/stock-share-price/nanavati-ventures-ltd/NVENTURES/543522/,NVENTURES,,,https://www.screener.in/company/543522/,Nanavati Ventures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543522,
Global Longlife Hospital & Research Limited,https://www.chittorgarh.com/ipo/global-longlife-hospital-ipo/1242/,SME,2022-04-21,2022-04-25,2022-05-04,10,140,1000,490000000,0,0,0,0,0,0,error,error,0.16,error,error,0.71,error,error,1.4,https://www.sebi.gov.in/filings/public-issues/apr-2022/global-longlife-hospital-and-research-limited-sme-ipo_58114.html,Global Longlife Hospital and Research Limited,http://www.globalhospital.co.in,https://www.bseindia.com/stock-share-price/global-longlife-hospital-and-research-ltd/GLHRL/543520/,GLHRL,,,https://www.screener.in/company/543520/,Global Longlife Hospital,https://www.investorgain.com/gmp/global-longlife-hospital-ipo/272/,2022-04-19,0,2022-04-20,0,2022-04-21,0,2022-04-22,0,2022-04-25,1,2022-04-27,1,2022-04-28,1,2022-04-29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543520,
Shashwat Furnishing Solutions Limited,https://www.chittorgarh.com/ipo/shashwat-furnishing-solutions-ipo/1243/,SME,2022-04-20,2022-04-25,2022-05-04,10,45,3000,25100000,0,0,1,0,0,0,error,error,1.72,error,error,2.53,error,2.43,6.81,https://www.sebi.gov.in/filings/public-issues/apr-2022/shashwat-furnishing-solutions-limited-sme-issue-prospectus_58195.html,Shashwat Furnishing Solutions Limited,http://www.handicraftsvillage.com,https://www.bseindia.com/stock-share-price/shashwat-furnishing-solutions-ltd/SFSL/543519/,SFSL,,,https://www.screener.in/company/543519/consolidated/,Shashwat Furnishing Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543519,
Eighty Jewellers Limited,https://www.chittorgarh.com/ipo/eighty-jewellers-ipo/1241/,SME,2022-03-31,2022-04-05,2022-04-13,10,41,3000,110700000,0,0,0,0,0,0,error,error,0.12,error,error,0.46,error,2.88,2.03,https://www.sebi.gov.in/filings/public-issues/mar-2022/eighty-jewellers-limited_57267.html,Eighty Jewellers Limited,http://www.eightyjewels.in,https://www.bseindia.com/stock-share-price/eighty-jewellers-ltd/EIGHTY/543518/,EIGHTY,,,https://www.screener.in/company/543518/,Eighty Jewellers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543518,
Jeena Sikho Lifecare Limited,https://www.chittorgarh.com/ipo/jeena-sikho-ipo/1237/,SME,2022-03-30,2022-04-07,2022-04-19,10,150,1000,555000000,0,0,0,0,0,0,error,0.46,0.63,error,1.32,0.9,error,2.8,1.69,https://www.sebi.gov.in/filings/public-issues/mar-2022/jeena-sikho-lifecare-limited_57234.html,Jeena Sikho Lifecare Limited,,https://www.bseindia.com/stock-share-price/jeena-sikho-lifecare-ltd/JSLL/544476/,JSLL,https://www.nseindia.com/get-quotes/equity?symbol=JSLL,JSLL,https://www.screener.in/company/JSLL/,Jeena Sikho Lifecare,https://www.investorgain.com/gmp/jeena-sikho-ipo/259/,2022-04-14,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544476,
Sunrise Efficient Marketing Limited,https://www.chittorgarh.com/ipo/sunrise-efficient-marketing-ipo/1239/,SME,2022-03-30,2022-04-05,2022-04-12,10,121,1000,167000000,0,0,1,0,0,0,error,error,0.57,error,1.22,0.74,error,1.78,1.13,https://www.sebi.gov.in/filings/public-issues/mar-2022/sunrise-efficient-marketing-limited_57232.html,Sunrise Efficient Marketing Limited,http://www.sunriseefficientmarketing.com,https://www.bseindia.com/stock-share-price/sunrise-efficient-marketing-ltd/SEML/543515/,SEML,,,https://www.screener.in/company/543515/,Sunrise Efficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543515,
Dhyaani Tile & Marblez Limited,https://www.chittorgarh.com/ipo/dhyaani-tile-ipo/1238/,SME,2022-03-30,2022-04-04,2022-04-12,10,51,2000,24500000,0,0,1,0,0,0,error,error,0.68,error,error,0.82,error,1.96,2.36,https://www.sebi.gov.in/filings/public-issues/mar-2022/dhyaani-tile-and-marblez-limited-sme-ipo_57229.html,Dhyaani Tradeventtures Limited,,https://www.bseindia.com/stock-share-price/dhyaani-tradeventtures-ltd/DHYAANITR/543516/,DHYAANITR,,,https://www.screener.in/company/543516/,Dhyaani Tile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543516,
Krishna Defence & Allied Industries Limited,https://www.chittorgarh.com/ipo/krishna-defence-ipo/1233/,SME,2022-03-25,2022-03-29,2022-04-06,10,39,3000,118900000,0,0,0,0,0,0,0,error,18.6,1.48,error,51.71,8.84,error,132.28,https://nsearchives.nseindia.com/emerge/corporates/content/KrishnaDefence_PROSP.pdf,Krishna Defence & Allied Industries Limited,https://krishnaallied.com,,,https://www.nseindia.com/get-quotes/equity?symbol=KRISHNADEF,KRISHNADEF,https://www.screener.in/company/KRISHNADEF/,Krishna Defence,https://www.investorgain.com/gmp/krishna-defence-ipo/255/,2022-03-29,0,2022-03-30,0,2022-03-31,0,2022-04-01,0,2022-04-02,0,2022-04-04,0,2022-04-05,0,2022-04-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.E.Analytics Limited,https://www.chittorgarh.com/ipo/p-e-analytics-ipo/1232/,SME,2022-03-22,2022-03-25,2022-04-04,10,114,1200,316000000,1,0,0,0,0,0,0,error,6.42,1.85,error,16.76,13.22,126.4,59.2,https://www.sebi.gov.in/filings/public-issues/mar-2022/p-e-analytics-limited-sme-ipo-prospectus_57374.html,P.E. Analytics Limited,https://www.propequity.in,,,https://www.nseindia.com/get-quotes/equity?symbol=PROPEQUITY,PROPEQUITY,https://www.screener.in/company/PROPEQUITY/consolidated/,P E Analytics,https://www.investorgain.com/gmp/p-e-analytics-ipo/254/,2022-03-31,0,2022-04-01,0,2022-04-02,0,2022-04-04,0,2022-04-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empyrean Cashews Limited,https://www.chittorgarh.com/ipo/empyrean-cashews-ipo/1234/,SME,2022-03-21,2022-03-23,2022-03-31,10,37,3000,194100000,0,0,1,0,0,0,error,error,0.27,error,error,0.97,error,error,1.63,https://www.sebi.gov.in/filings/public-issues/mar-2022/prospectus-of-empyrean-cashews-limited-sme-ipo_56965.html,Krishival Foods Limited,,https://www.bseindia.com/stock-share-price/krishival-foods-ltd/KRISHIVAL/544416/,KRISHIVAL,https://www.nseindia.com/get-quotes/equity?symbol=KRISHIVAL,KRISHIVAL,https://www.screener.in/company/KRISHIVAL/,Empyrean Cashews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544416,
Evoq Remedies Limited,https://www.chittorgarh.com/ipo/evoq-remedies-ipo/1228/,SME,2022-03-17,2022-03-22,2022-03-30,10,27,4000,97200000,0,0,1,0,0,0,error,error,0.26,error,error,1.12,error,error,3.03,https://www.sebi.gov.in/filings/public-issues/mar-2022/evoq-remedies-limited-sme-issue-prospectus_56893.html,Evoq Remedies Limited,http://www.evoqremedies.com,https://www.bseindia.com/stock-share-price/evoq-remedies-ltd/EVOQ/543500/,EVOQ,,,https://www.screener.in/company/543500/,Evoq Remedies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543500,54
Achyut Healthcare Limited,https://www.chittorgarh.com/ipo/achyut-healthcare-ipo/1231/,SME,2022-03-17,2022-03-22,2022-03-30,10,20,6000,36000000,0,0,1,0,0,0,error,error,0.63,error,error,2.39,error,error,6.75,https://www.sebi.gov.in/filings/public-issues/mar-2022/achyut-healthcare-limited-sme-ipo_56979.html,Achyut Healthcare Limited,http://www.achyuthealthcare.com,https://www.bseindia.com/stock-share-price/achyut-healthcare-ltd/ACHYUT/543499/,ACHYUT,,,https://www.screener.in/company/543499/,Achyut Healthcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543499,1.34
KN Agri Resources Limited,https://www.chittorgarh.com/ipo/kn-agri-ipo/1226/,SME,2022-03-15,2022-03-17,2022-03-28,10,75,1600,493800000,1,0,0,0,0,0,0,error,6.14,1.17,error,24.07,10.66,error,87.52,https://www.sebi.gov.in/filings/public-issues/apr-2022/kn-agri-resources-limited-sme-issue-prospectus_58200.html,KN Agri Resources Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=KNAGRI,KNAGRI,https://www.screener.in/company/KNAGRI/consolidated/,KN Agri Resources,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaraj Suiting Limited,https://www.chittorgarh.com/ipo/swaraj-suiting-ipo/1227/,SME,2022-03-15,2022-03-17,2022-03-28,10,56,2000,106800000,0,0,0,0,0,0,error,error,0.93,error,error,3.59,error,error,10.46,https://www.sebi.gov.in/filings/public-issues/mar-2022/prospectus-of-swaraj-suiting-ltd-sme-ipo_56715.html,Swaraj Suiting Limited,https://www.swarajsuiting.com/,,,https://www.nseindia.com/get-quotes/equity?symbol=SWARAJ,SWARAJ,https://www.screener.in/company/SWARAJ/consolidated/,Swaraj Suiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhatia Colour Chem Limited,https://www.chittorgarh.com/ipo/bhatia-colour-chem-ipo/1229/,SME,2022-03-14,2022-03-16,2022-03-24,10,80,1600,400000000,0,0,1,0,0,0,error,error,0.03,error,error,0.05,error,error,0.18,https://www.sebi.gov.in/filings/public-issues/mar-2022/bhatia-colour-chem-limited-sme-issue-prospectus_56793.html,Bhatia Colour Chem Limited,http://www.bccl.info,https://www.bseindia.com/stock-share-price/bhatia-colour-chem-ltd/BCCL/543497/,BCCL,,,https://www.screener.in/company/543497/,Bhatia Colour Chem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543497,
Cool Caps Industries Limited,https://www.chittorgarh.com/ipo/cool-caps-ipo/1224/,SME,2022-03-10,2022-03-15,2022-03-24,10,38,3000,116300000,1,0,0,0,0,0,error,error,2.25,error,error,5.81,error,4.57,11.25,https://www.sebi.gov.in/filings/public-issues/mar-2022/prospectus-of-cool-caps-industries-limited-sme-ipo_57013.html,Cool Caps Industries Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=COOLCAPS,COOLCAPS,https://www.screener.in/company/COOLCAPS/consolidated/,Cool Caps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP Refractories Limited,https://www.chittorgarh.com/ipo/sp-refractories-ipo/1225/,SME,2022-03-09,2022-03-11,2022-03-22,10,90,1600,49200000,0,0,1,0,0,0,error,error,0.69,error,error,2.52,error,error,8.85,https://www.sebi.gov.in/filings/public-issues/mar-2022/prospectus-of-sp-refractories-limited-sme-ipo_56711.html,SP Refractories Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SPRL,SPRL,https://www.screener.in/company/SPRL/,SP Refractories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaushalya Logistics Limited,https://www.chittorgarh.com/ipo/kaushalya-logistics-ipo/1609/,SME,2023-12-29,2024-01-03,2024-01-08,10,75,1600,366000000,1,0,0,0,0,0,2.01,error,71.69,4.55,error,195.71,92.62,847.88,375.44,https://nsearchives.nseindia.com/emerge/corporates/content/KaushalyaLogistic_RHP.pdf,Kaushalya Logistics Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=KLL,KLL,https://www.screener.in/company/KLL/consolidated/,Kaushalya Logistics,https://ipocentral.in/kaushalya-logistics-ipo-gmp-review-price-allotment/,2023-12-27,25,2023-12-28,27,2023-12-29,30,2023-12-30,42,2024-01-01,55,2024-01-02,60,2024-01-03,60,2024-01-04,55,2024-01-05,45,2024-01-06,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kay Cee Energy & Infra Limited,https://www.chittorgarh.com/ipo/kay-cee-energy-infra-ipo/1605/,SME,2023-12-28,2024-01-02,2024-01-05,10,54,2000,159300000,0,0,0,4,0,1,5.96,error,240.35,18.42,error,622.03,127.71,1668.97,1311.1,https://nsearchives.nseindia.com/emerge/corporates/content/KayCeeEnergy_RHP.pdf,Kay Cee Energy & Infra Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=KCEIL,KCEIL,https://www.screener.in/company/KCEIL/,Kay Cee Energy,https://ipocentral.in/kay-cee-energy-ipo-gmp-review-price-allotment/,2023-12-22,15,2023-12-23,25,2023-12-26,30,2023-12-27,35,2023-12-28,35,2023-12-29,42,2023-12-30,51,2024-01-01,60,2024-01-02,60,2024-01-03,65,2024-01-04,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shri Balaji Valve Components Limited,https://www.chittorgarh.com/ipo/balaji-valve-components-ipo/1604/,SME,2023-12-27,2023-12-29,2024-01-03,10,100,1200,216000000,0,0,0,0,0,0,4.96,error,2.02,6.2,error,16.15,70.04,error,169.95,https://www.bseindia.com/corporates/download/382759/SME_IPO%20Open/RHP%20-%20Shri%20Balaji%20Valve_20231221160919.pdf,Shri Balaji Valve Components Limited,http://www.balajivalvecomponents.com,https://www.bseindia.com/stock-share-price/shri-balaji-valve-components-ltd/SBVCL/544074/,SBVCL,,,https://www.screener.in/company/544074/,Shri Balaji Valve,https://ipocentral.in/shri-balaji-valve-ipo-gmp-review-price-allotment/,2023-12-22,10,2023-12-23,10,2023-12-26,7,2023-12-27,5,2023-12-29,30,2023-12-30,35,2024-01-01,40,2024-01-02,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544074,190
Manoj Ceramic Limited,https://www.chittorgarh.com/ipo/manoj-ceramic-ipo/1606/,SME,2023-12-27,2023-12-29,2024-01-03,10,62,2000,144700000,0,0,0,0,0,0,error,error,0.79,error,error,3.32,error,error,10.73,https://www.bseindia.com/downloads/ipo/RHP%20&%20GID_261220231547.zip,Manoj Ceramic Limited,http://www.mcplworld.com,https://www.bseindia.com/stock-share-price/manoj-ceramic-ltd/MCPL/544073/,MCPL,,,https://www.screener.in/company/544073/,Manoj Ceramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544073,82
HRH Next Services Limited,https://www.chittorgarh.com/ipo/hrh-next-services-ipo/1607/,SME,2023-12-27,2023-12-29,2024-01-03,10,36,3000,95700000,0,0,0,0,0,1,error,error,4.83,error,error,17.33,error,error,63.61,https://nsearchives.nseindia.com/emerge/corporates/content/HRHNextServices_PROSP.pdf,HRH Next Services Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=HRHNEXT,HRHNEXT,https://www.screener.in/company/HRHNEXT/,HRH Next Services,https://www.investorgain.com/gmp/hrh-next-services-ipo/730/,2023-12-22,0,2023-12-23,0,2023-12-24,0,2023-12-25,0,2023-12-26,999,2023-12-28,0,2023-12-29,8,2023-12-30,9,2023-12-31,9,2024-01-01,9,2024-01-02,9,2024-01-03,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akanksha Power & Infrastructure Limited,https://www.chittorgarh.com/ipo/akanksha-power-and-infrastructure-ipo/1608/,SME,2023-12-27,2023-12-29,2024-01-03,10,55,2000,274900000,1,0,0,0,0,0,7,error,3.95,7.05,error,27.62,38.51,error,110.44,https://nsearchives.nseindia.com/emerge/corporates/content/AkankshaPowerandInfra_RHP.pdf,Akanksha Power & Infrastructure Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=AKANKSHA,AKANKSHA,https://www.screener.in/company/AKANKSHA/,Akanksha Power,https://ipocentral.in/akanksha-power-ipo-gmp-review-price-allotment/,2023-12-23,15,2023-12-26,10,2023-12-27,10,2023-12-28,15,2023-12-29,15,2023-12-30,15,2024-01-01,15,2024-01-02,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIK Pipes & Polymers Limited,https://www.chittorgarh.com/ipo/aik-pipes-and-polymers-ipo/1603/,SME,2023-12-26,2023-12-28,2024-01-02,10,89,1600,150200000,1,0,0,0,0,0,error,error,2,error,error,6.39,error,error,30.93,https://www.bseindia.com/corporates/download/383092/SME_IPO%20Open/1.%20AIK_Prospectus_20231219180814.pdf,Aik Pipes & Polymers Limited,http://www.aikpipes.com,https://www.bseindia.com/stock-share-price/aik-pipes-polymers-ltd/AIKPIPES/544072/,AIKPIPES,,,https://www.screener.in/company/544072/,AIK Pipes,https://ipocentral.in/aik-pipes-ipo-gmp-review-price-allotment/,2023-12-28,5,2023-12-29,8,2023-12-30,8,2024-01-01,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544072,100
Sameera Agro & Infra Limited,https://www.chittorgarh.com/ipo/sameera-agro-and-infra-ipo/1601/,SME,2023-12-21,2023-12-27,2024-01-01,10,180,800,626400000,0,0,1,0,0,0,error,error,0.83,error,error,2.38,error,1.7,4.14,https://archives.nseindia.com/content/ipo/PROSPECTUS_SAIFL.zip,Sameera Agro and Infra Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SAIFL,SAIFL,https://www.screener.in/company/SAIFL/,Sameera Agro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trident Techlabs Limited,https://www.chittorgarh.com/ipo/trident-techlabs-ipo/1594/,SME,2023-12-21,2023-12-26,2023-12-29,10,35,4000,160300000,1,0,0,0,0,0,1.05,error,67.2,3.07,error,204.78,117.91,error,1059.43,https://nsearchives.nseindia.com/emerge/corporates/content/TridentTechlabs_RHP.pdf,Trident Techlabs Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=TECHLABS,TECHLABS,https://www.screener.in/company/TECHLABS/consolidated/,Trident Techlabs,https://ipocentral.in/trident-techlabs-ipo-gmp-review-price-allotment/,2023-12-18,25,2023-12-19,40,2023-12-20,40,2023-12-21,35,2023-12-22,38,2023-12-23,40,2023-12-26,45,2023-12-28,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supreme Power Equipment Limited,https://www.chittorgarh.com/ipo/supreme-power-equipment-ipo/1600/,SME,2023-12-21,2023-12-26,2023-12-29,10,65,2000,466700000,1,0,0,0,0,0,1.01,error,13.68,1.05,error,38.64,88.98,error,264.48,https://nsearchives.nseindia.com/emerge/corporates/content/SupremePowerEquipment_RHP.pdf,Supreme Power Equipment Limited,https://www.supremepower.in/,,,https://www.nseindia.com/get-quotes/equity?symbol=SUPREMEPWR,SUPREMEPWR,https://www.screener.in/company/SUPREMEPWR/,Supreme Power,https://ipocentral.in/supreme-power-ipo-gmp-review-price-allotment/,2023-12-19,50,2023-12-20,52,2023-12-21,50,2023-12-22,50,2023-12-23,55,2023-12-26,55,2023-12-27,55,2023-12-28,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indifra Limited,https://www.chittorgarh.com/ipo/indifra-ipo/1602/,SME,2023-12-21,2023-12-26,2023-12-29,10,65,2000,140400000,0,0,0,0,0,0,error,error,1.23,error,error,3.39,error,error,12.07,https://nsearchives.nseindia.com/emerge/corporates/content/Indifra_PROSP.pdf,Indifra Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=INDIFRA,INDIFRA,https://www.screener.in/company/INDIFRA/,Indifra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanti Spintex Limited,https://www.chittorgarh.com/ipo/shanti-spintex-ipo/1578/,SME,2023-12-19,2023-12-21,2023-12-27,10,70,2000,312500000,1,0,0,0,0,0,2.08,error,1.84,4.49,error,6.19,14.34,error,22.01,https://www.sebi.gov.in/filings/public-issues/apr-2024/shanti-spintex-limited_82748.html,Shanti Spintex Limited,http://www.shantispintex.com,https://www.bseindia.com/stock-share-price/shanti-spintex-ltd/SHANTIDENM/544059/,SHANTIDENM,,,https://www.screener.in/company/544059/,Shanti Spintex,https://ipocentral.in/shanti-spintex-ipo-gmp-review-price-allotment/,2023-12-23,5,2023-12-26,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544059,76
Electro Force India Limited,https://www.chittorgarh.com/ipo/electro-force-india-ipo/1596/,SME,2023-12-19,2023-12-21,2023-12-27,10,93,1200,806800000,0,0,1,0,0,0,error,error,1.52,error,error,3.45,error,error,6.44,https://www.sebi.gov.in/filings/public-issues/dec-2023/electro-force-india-limited-sme-issue-prospectus_79819.html,Electro Force (India) Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=EFORCE,EFORCE,https://www.screener.in/company/EFORCE/,Electro Force,https://ipocentral.in/electro-force-ipo-gmp-review-price-allotment/,2023-12-20,10,2023-12-21,7,2023-12-22,3,2023-12-23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sahara Maritime Limited,https://www.chittorgarh.com/ipo/sahara-maritime-ipo/1598/,SME,2023-12-18,2023-12-20,2023-12-26,10,81,1600,68800000,0,0,1,0,0,0,error,error,2.99,error,error,11.05,error,error,36.35,https://www.bseindia.com/corporates/download/377903/SME_IPO%20Open/1.%20Prospectus%20Sahara%20Maritime%20Limited_20231213184119.pdf,Sahara Maritime Limited,http://www.saharamaritime.com,https://www.bseindia.com/stock-share-price/sahara-maritime-ltd/SMARITIME/544056/,SMARITIME,,,https://www.screener.in/company/544056/,Sahara Maritime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544056,81
Benchmark Computer Solutions Limited,https://www.chittorgarh.com/ipo/benchmark-computer-solutions-ipo/1554/,SME,2023-12-14,2023-12-18,2023-12-21,10,66,2000,122400000,1,0,0,0,0,0,error,error,14.21,error,error,52.47,error,error,590.26,https://www.bseindia.com/corporates/download/312601/SME_IPO%20Open/1.%20Benchmark%20II%20Prospectus_20231212125846.pdf,Benchmark Computer Solutions Limited,http://www.benchmarksolution.com,https://www.bseindia.com/stock-share-price/benchmark-computer-solutions-ltd/BENCHMARK/544052/,BENCHMARK,,,https://www.screener.in/company/544052/,Benchmark Computer Solutions,https://ipocentral.in/benchmark-computer-solutions-ipo-gmp-review-price/,2023-12-13,20,2023-12-14,22,2023-12-15,30,2023-12-16,32,2023-12-18,37,2023-12-19,33,2023-12-20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544052,80
